invoice_date,invoice_number,location_zip,total,completion_date
2019-05-15,45608,80829.0,132.0,2019-05-15
2019-05-13,45609,80925.0,0.0,2019-05-13
2019-05-18,45610,80911.0,427.4,2019-05-17
2019-05-18,45611,80924.0,374.4,2019-05-18
2019-05-17,45612,80907.0,78.0,2019-05-17
2019-05-17,45613,80920.0,78.0,2019-05-16
2019-05-16,45614,80906.0,127.0,2019-05-15
2019-05-16,45615,80920.0,79.0,2019-05-15
2019-05-17,45616,80921.0,948.0,2019-05-17
2019-05-17,45617,80923.0,84.0,2019-05-17
2019-05-17,45618,80909.0,574.0,2019-05-17
2019-05-17,45619,80909.0,448.0,2019-05-17
2019-05-17,45621,80923.0,0.0,2019-05-17
2019-05-17,45622,80918.0,0.0,2019-05-17
2019-05-16,45623,80927.0,244.4,2019-05-16
2019-05-16,45624,80911.0,167.4,2019-05-16
2019-05-16,45625,80907.0,306.4,2019-05-16
2019-05-13,45626,80920.0,300.0,2019-05-13
2019-05-14,45627,80919.0,130.0,2019-05-14
2019-05-15,45628,80911.0,1156.4,2019-05-15
2019-05-14,45629,80918.0,167.4,2019-05-14
2019-05-15,45630,80909.0,0.0,2019-05-15
2019-05-16,45631,80132.0,0.0,2019-05-16
2019-05-16,45632,80906.0,306.4,2019-05-16
2019-05-15,45633,80918.0,258.0,2019-05-15
2019-05-16,45634,80817.0,435.0,2019-05-16
2019-05-16,45635,80919.0,0.0,2019-05-15
2019-05-15,45636,80919.0,177.0,2019-05-15
2019-05-15,45637,80908.0,241.0,2019-05-15
2019-05-14,45638,80905.0,513.0,2019-05-14
2019-05-14,45639,80132.0,167.4,2019-05-14
2019-05-14,45640,80921.0,1896.4,2019-05-14
2019-05-16,45641,80905.0,2556.4,2019-05-16
2019-05-17,45642,80911.0,188.0,2019-05-17
2019-05-17,45643,80906.0,557.4,2019-05-17
2019-05-17,45644,80920.0,209.0,2019-05-17
2019-05-15,45645,80133.0,181.0,2019-05-15
2019-05-16,45646,80132.0,49.0,2019-05-15
2019-05-14,45647,80919.0,49.0,2019-05-14
2019-05-14,45648,80919.0,470.0,2019-05-14
2019-05-15,45649,80920.0,173.0,2019-05-14
2019-05-16,45650,80919.0,68.0,2019-05-15
2019-05-17,45651,80906.0,218.0,2019-05-17
2019-05-17,45652,80921.0,0.0,2019-05-17
2019-05-14,45653,80916.0,0.0,2019-05-14
2019-05-14,45654,80906.0,0.0,2019-05-14
2019-05-13,45655,80922.0,17.0,2019-05-13
2019-05-15,45656,80919.0,48.0,2019-05-14
2019-05-14,45657,80919.0,0.0,2019-05-14
2019-05-15,45658,80904.0,78.0,2019-05-15
2019-05-15,45659,80903.0,84.0,2019-05-15
2019-05-15,45660,80915.0,17.0,2019-05-15
2019-05-15,45661,80921.0,357.0,2019-05-15
2019-05-15,45662,80923.0,17.0,2019-05-15
2019-05-15,45663,80831.0,187.0,2019-05-15
2019-05-18,45664,80919.0,0.0,2019-05-18
2019-05-18,45665,80921.0,484.88,2019-05-18
2019-05-18,45666,80132.0,358.0,2019-05-18
2019-05-18,45667,80906.0,304.0,2019-05-18
2019-05-15,45668,80920.0,28.0,2019-05-15
2019-05-15,45669,80918.0,0.0,2019-05-15
2019-05-16,45670,80909.0,0.0,2019-05-16
2019-05-16,45671,80918.0,0.0,2019-05-16
2019-05-18,45672,80911.0,449.0,2019-05-18
2019-05-21,45674,80132.0,394.0,2019-05-20
2019-05-20,45675,80908.0,400.0,2019-05-20
2019-05-20,45676,80906.0,49.0,2019-05-20
2019-05-20,45677,80919.0,217.0,2019-05-20
2019-05-20,45678,80911.0,84.0,2019-05-20
2019-05-20,45679,80918.0,84.0,2019-05-20
2019-05-20,45680,80919.0,139.0,2019-05-20
2019-05-20,45681,80919.0,0.0,2019-05-20
2019-05-20,45682,80915.0,300.0,2019-05-20
2019-05-20,45683,80925.0,84.0,2019-05-20
2019-05-20,45684,80921.0,201.4,2019-05-20
2019-05-21,45685,80920.0,0.0,2019-05-20
2019-05-20,45686,80921.0,0.0,2019-05-20
2019-05-20,45687,80907.0,0.0,2019-05-20
2019-05-20,45688,80905.0,0.0,2019-05-20
2019-05-20,45689,80922.0,0.0,2019-05-20
2019-05-20,45690,80921.0,0.0,2019-05-20
2019-05-20,45691,80921.0,0.0,2019-05-20
2019-05-20,45692,80921.0,167.4,2019-05-20
2019-05-20,45693,80923.0,110.0,2019-05-20
2019-05-20,45694,80920.0,192.0,2019-05-20
2019-05-20,45695,80909.0,338.0,2019-05-20
2019-05-20,45696,80906.0,0.0,2019-05-20
2019-05-20,45697,80921.0,48.0,2019-05-20
2019-05-20,45698,80909.0,170.0,2019-05-20
2019-05-21,45700,80921.0,0.0,2019-05-21
2019-05-22,45701,80917.0,0.0,2019-05-22
2019-05-22,45702,80916.0,167.4,2019-05-22
2019-05-22,45703,80915.0,306.4,2019-05-22
2019-05-22,45704,80919.0,0.0,2019-05-22
2019-05-25,45705,80921.0,74.0,2019-05-24
2019-05-22,45706,80918.0,49.0,2019-05-22
2019-05-22,45708,80906.0,139.0,2019-05-22
2019-05-24,45710,80925.0,167.4,2019-05-23
2019-05-28,45711,80923.0,1053.4,2019-05-28
2019-05-23,45712,80915.0,167.4,2019-05-23
2019-05-24,45713,80920.0,167.4,2019-05-24
2019-05-23,45714,80919.0,435.0,2019-05-23
2019-05-23,45715,80903.0,2711.4,2019-05-22
2019-05-23,45716,80923.0,898.0,2019-05-22
2019-05-28,45717,80907.0,225.0,2019-05-28
2019-05-22,45718,80919.0,425.0,2019-05-22
2019-05-23,45719,80919.0,299.0,2019-05-23
2019-05-24,45720,80133.0,101.0,2019-05-24
2019-05-24,45721,80918.0,2097.0,2019-05-24
2019-05-22,45722,80909.0,410.0,2019-05-22
2019-05-16,45723,80922.0,95.0,2019-05-16
2019-05-25,45724,81007.0,954.0,2019-05-25
2019-05-23,45725,80906.0,139.0,2019-05-23
2019-05-23,45726,80906.0,319.0,2019-05-23
2019-05-24,45727,80919.0,783.0,2019-05-23
2019-05-24,45728,80132.0,489.0,2019-05-24
2019-05-24,45729,80920.0,48.0,2019-05-24
2019-05-25,45730,80920.0,128.0,2019-05-24
2019-05-24,45731,80920.0,84.0,2019-05-24
2019-05-25,45732,80903.0,1743.4,2019-05-25
2019-05-24,45733,80907.0,435.0,2019-05-24
2019-05-22,45734,80918.0,49.0,2019-05-22
2019-05-23,45735,80919.0,189.0,2019-05-22
2019-05-22,45736,80923.0,0.0,2019-05-22
2019-05-20,45737,80906.0,0.0,2019-05-20
2019-05-20,45738,80922.0,0.0,2019-05-20
2019-05-21,45739,80906.0,229.0,2019-05-20
2019-05-20,45740,80907.0,0.0,2019-05-20
2019-05-22,45741,80903.0,258.0,2019-05-22
2019-05-22,45742,80919.0,579.4,2019-05-22
2019-05-22,45743,80918.0,0.0,2019-05-22
2019-05-22,45744,80908.0,66.0,2019-05-22
2019-05-22,45745,80920.0,0.0,2019-05-22
2019-05-23,45746,80918.0,651.4,2019-05-22
2019-05-22,45747,80919.0,778.4,2019-05-22
2019-05-22,45748,80919.0,74.0,2019-05-22
2019-05-22,45749,80907.0,167.4,2019-05-22
2019-05-23,45750,80132.0,0.0,2019-05-23
2019-05-23,45751,80132.0,49.0,2019-05-23
2019-05-23,45752,80903.0,157.0,2019-05-23
2019-05-23,45753,80920.0,49.0,2019-05-23
2019-05-23,45754,80907.0,84.0,2019-05-23
2019-05-24,45755,80919.0,241.0,2019-05-24
2019-05-23,45756,80132.0,408.4,2019-05-23
2019-05-23,45757,80132.0,533.0,2019-05-23
2019-05-23,45758,80921.0,0.0,2019-05-23
2019-05-23,45759,80919.0,17.0,2019-05-23
2019-05-23,45761,80921.0,49.0,2019-05-23
2019-05-23,45762,80927.0,167.4,2019-05-23
2019-05-23,45763,80817.0,84.0,2019-05-23
2019-05-24,45764,80925.0,304.0,2019-05-24
2019-05-25,45765,80132.0,84.0,2019-05-24
2019-05-25,45766,80921.0,167.4,2019-05-24
2019-05-24,45767,80920.0,0.0,2019-05-24
2019-05-24,45769,80905.0,54.0,2019-05-24
2019-05-24,45770,80831.0,167.4,2019-05-24
2019-05-24,45771,80911.0,139.0,2019-05-24
2019-05-24,45773,80918.0,410.0,2019-05-24
2019-05-24,45774,80921.0,0.0,2019-05-24
2019-05-28,45775,80906.0,167.4,2019-05-28
2019-05-24,45776,80817.0,248.0,2019-05-24
2019-05-24,45777,80919.0,28.0,2019-05-24
2019-05-24,45778,80920.0,263.4,2019-05-24
2019-05-24,45779,80921.0,139.0,2019-05-24
2019-05-25,45780,80921.0,167.4,2019-05-25
2019-05-28,45781,80919.0,0.0,2019-05-28
2019-05-28,45782,80917.0,85.0,2019-05-28
2019-05-25,45783,80916.0,469.4,2019-05-25
2019-05-25,45784,80924.0,0.0,2019-05-25
2019-05-25,45785,80920.0,602.4,2019-05-25
2019-05-23,45786,80918.0,147.0,2019-05-23
2019-05-23,45789,80907.0,1766.0,2019-05-23
2019-05-24,45790,80909.0,161.0,2019-05-24
2019-05-24,45791,80921.0,48.0,2019-05-24
2019-05-24,45792,80921.0,49.0,2019-05-24
2019-05-25,45793,80951.0,94.0,2019-05-24
2019-05-25,45794,80916.0,1536.0,2019-05-25
2019-05-28,45795,80910.0,328.0,2019-05-28
2019-05-28,45796,80903.0,422.0,2019-05-28
2019-05-28,45799,80915.0,0.0,2019-05-28
2019-05-26,45800,80920.0,1699.0,2019-05-26
2019-05-28,45801,80132.0,99.0,2019-05-28
2019-05-28,45802,80132.0,741.4,2019-05-28
2019-05-28,45803,80132.0,296.4,2019-05-28
2019-05-28,45804,80904.0,420.4,2019-05-28
2019-05-29,45805,80921.0,129.0,2019-05-28
2019-05-29,45806,80924.0,201.0,2019-05-28
2019-05-28,45807,80921.0,267.0,2019-05-28
2019-05-28,45808,80132.0,0.0,2019-05-28
2019-05-28,45809,80919.0,245.4,2019-05-28
2019-05-30,45810,80920.0,128.0,2019-05-30
2019-05-28,45811,80904.0,306.4,2019-05-28
2019-05-29,45812,80920.0,156.0,2019-05-29
2019-05-29,45813,81005.0,251.4,2019-05-29
2019-05-30,45814,80918.0,65.0,2019-05-29
2019-05-29,45815,80907.0,167.4,2019-05-29
2019-05-29,45816,80915.0,539.0,2019-05-29
2019-05-28,45817,80918.0,49.0,2019-05-28
2019-05-29,45818,80132.0,128.0,2019-05-29
2019-05-29,45819,80132.0,0.0,2019-05-29
2019-05-29,45820,80906.0,79.0,2019-05-29
2019-05-29,45821,80132.0,0.0,2019-05-29
2019-05-29,45822,80920.0,747.4,2019-05-29
2019-05-29,45823,80920.0,0.0,2019-05-29
2019-05-29,45824,80923.0,49.0,2019-05-29
2019-05-29,45825,80831.0,0.0,2019-05-29
2019-05-28,45826,80921.0,84.0,2019-05-28
2019-05-28,45827,80920.0,84.0,2019-05-28
2019-05-28,45828,80911.0,74.0,2019-05-28
2019-05-30,45829,80106.0,0.0,2019-05-30
2019-05-31,45830,80904.0,323.4,2019-05-31
2019-05-30,45831,80817.0,258.0,2019-05-30
2019-05-30,45832,80907.0,201.4,2019-05-30
2019-05-30,45833,80906.0,84.0,2019-05-30
2019-05-30,45834,80921.0,602.4,2019-05-30
2019-06-03,45836,80132.0,167.4,2019-06-02
2019-05-31,45837,80920.0,48.0,2019-05-31
2019-05-31,45838,80920.0,758.4,2019-05-30
2019-05-30,45839,80907.0,120.0,2019-05-30
2019-05-31,45840,80920.0,48.0,2019-05-31
2019-05-31,45841,80919.0,1271.0,2019-05-31
2019-06-01,45842,80908.0,602.4,2019-05-31
2019-05-31,45843,80920.0,0.0,2019-05-31
2019-05-30,45844,80919.0,593.0,2019-05-30
2019-05-30,45845,80919.0,0.0,2019-05-30
2019-05-29,45846,80920.0,928.0,2019-05-29
2019-05-29,45847,80920.0,3626.0,2019-05-28
2019-05-28,45848,80905.0,167.4,2019-05-28
2019-05-29,45849,80910.0,543.0,2019-05-29
2019-05-31,45850,80923.0,192.0,2019-05-31
2019-05-31,45851,80920.0,84.0,2019-05-31
2019-05-31,45852,80920.0,56.0,2019-05-31
2019-05-31,45854,80132.0,167.4,2019-05-30
2019-05-30,45855,80908.0,167.4,2019-05-30
2019-05-30,45856,80908.0,0.0,2019-05-30
2019-05-30,45857,80132.0,0.0,2019-05-30
2019-05-30,45858,80922.0,0.0,2019-05-30
2019-05-31,45859,80132.0,0.0,2019-05-30
2019-05-31,45860,80132.0,0.0,2019-05-30
2019-05-30,45861,80831.0,0.0,2019-05-30
2019-05-30,45862,80908.0,0.0,2019-05-30
2019-05-29,45863,80920.0,167.4,2019-05-29
2019-05-29,45864,80918.0,248.0,2019-05-29
2019-05-29,45865,80923.0,0.0,2019-05-29
2019-05-29,45866,80923.0,0.0,2019-05-29
2019-05-29,45867,80919.0,174.0,2019-05-29
2019-05-29,45868,80920.0,193.0,2019-05-29
2019-05-29,45869,80911.0,78.0,2019-05-29
2019-05-29,45870,80903.0,217.0,2019-05-28
2019-05-28,45871,80906.0,397.0,2019-05-28
2019-05-28,45872,80921.0,208.4,2019-05-28
2019-05-29,45873,80919.0,739.0,2019-05-28
2019-05-29,45874,80923.0,167.4,2019-05-29
2019-05-30,45875,80027.0,98.0,2019-05-30
2019-05-29,45876,80917.0,188.0,2019-05-29
2019-05-29,45877,80951.0,156.0,2019-05-29
2019-05-29,45878,80919.0,0.0,2019-05-29
2019-05-30,45879,80918.0,0.0,2019-05-29
2019-05-29,45880,80908.0,0.0,2019-05-29
2019-05-29,45882,80921.0,302.0,2019-05-29
2019-05-30,45883,80905.0,0.0,2019-05-30
2019-05-30,45884,80909.0,49.0,2019-05-30
2019-06-03,45885,80924.0,167.4,2019-06-03
2019-05-31,45886,80906.0,49.0,2019-05-31
2019-05-31,45887,80906.0,167.4,2019-05-31
2019-05-31,45888,80904.0,145.0,2019-05-31
2019-06-03,45889,80906.0,263.0,2019-06-03
2019-05-31,45890,80920.0,246.4,2019-05-30
2019-05-30,45891,80917.0,49.0,2019-05-30
2019-05-30,45892,80917.0,0.0,2019-05-30
2019-05-30,45893,80132.0,491.0,2019-05-30
2019-05-30,45894,80921.0,278.0,2019-05-30
2019-05-30,45895,80916.0,84.0,2019-05-30
2019-05-30,45896,80911.0,496.4,2019-05-30
2019-05-30,45897,80911.0,118.0,2019-05-30
2019-06-01,45898,80922.0,459.0,2019-05-31
2019-05-31,45899,80920.0,632.0,2019-05-31
2019-05-27,45900,80922.0,0.0,2019-05-27
2019-05-31,45901,80132.0,300.0,2019-05-31
2019-05-28,45902,80909.0,570.4,2019-05-28
2019-05-28,45903,80904.0,78.0,2019-05-28
2019-05-28,45904,80905.0,245.4,2019-05-28
2019-05-29,45906,81001.0,1132.4,2019-05-29
2019-05-30,45907,80905.0,69.0,2019-05-30
2019-05-30,45908,80907.0,0.0,2019-05-30
2019-05-31,45909,80132.0,74.0,2019-05-31
2019-05-31,45910,80921.0,1077.4,2019-05-31
2019-05-31,45911,80921.0,90.0,2019-05-31
2019-05-31,45912,80132.0,84.0,2019-05-31
2019-05-31,45913,80951.0,78.0,2019-05-31
2019-05-31,45914,80920.0,139.0,2019-05-31
2019-05-31,45915,80106.0,0.0,2019-05-31
2019-05-31,45916,80918.0,0.0,2019-05-31
2019-05-31,45917,80831.0,0.0,2019-05-31
2019-05-31,45918,80909.0,0.0,2019-05-31
2019-05-28,45919,80911.0,84.0,2019-05-28
2019-05-29,45920,80908.0,0.0,2019-05-28
2019-05-28,45921,80132.0,0.0,2019-05-28
2019-05-28,45922,80921.0,0.0,2019-05-28
2019-05-30,45923,80906.0,0.0,2019-05-30
2019-05-30,45924,80831.0,84.0,2019-05-30
2019-05-31,45925,80920.0,758.4,2019-05-31
2019-05-31,45926,80918.0,1969.0,2019-05-30
2019-05-31,45927,80919.0,405.4,2019-05-31
2019-05-31,45929,80925.0,78.0,2019-05-31
2019-05-31,45932,80908.0,735.4,2019-05-31
2019-05-31,45933,80904.0,156.0,2019-05-31
2019-05-29,45934,80922.0,0.0,2019-05-29
2019-06-04,45935,80132.0,139.0,2019-06-04
2019-06-04,45936,80132.0,1210.0,2019-06-04
2019-06-04,45937,80923.0,84.0,2019-06-04
2019-06-04,45938,80919.0,623.4,2019-06-04
2019-06-05,45939,80906.0,1199.4,2019-06-04
2019-06-03,45940,80903.0,638.0,2019-06-03
2019-06-03,45942,80922.0,0.0,2019-06-03
2019-06-04,45943,80907.0,1776.0,2019-06-04
2019-06-03,45944,80921.0,334.0,2019-06-03
2019-06-03,45945,80921.0,95.0,2019-06-03
2019-06-03,45946,80906.0,529.0,2019-06-03
2019-06-03,45947,80919.0,294.4,2019-06-03
2019-06-03,45948,80907.0,49.0,2019-06-03
2019-06-04,45949,80919.0,232.4,2019-06-03
2019-06-05,45950,80919.0,2400.0,2019-06-05
2019-06-05,45952,80906.0,632.4,2019-06-04
2019-06-06,45954,80921.0,290.0,2019-06-06
2019-06-03,45955,81007.0,1313.0,2019-06-03
2019-06-04,45956,80920.0,513.4,2019-06-04
2019-06-05,45957,80903.0,118.0,2019-06-05
2019-06-05,45958,80923.0,223.0,2019-06-05
2019-06-07,45959,80132.0,435.0,2019-06-07
2019-06-07,45960,80908.0,167.4,2019-06-07
2019-06-07,45961,80132.0,216.4,2019-06-07
2019-06-06,45962,80918.0,237.4,2019-06-06
2019-06-06,45963,80817.0,360.0,2019-06-06
2019-06-06,45964,80906.0,167.4,2019-06-06
2019-06-06,45965,80916.0,323.4,2019-06-06
2019-06-05,45966,80906.0,84.0,2019-06-05
2019-06-05,45967,80918.0,157.4,2019-06-05
2019-06-05,45968,80909.0,96.0,2019-06-05
2019-06-05,45969,80904.0,0.0,2019-06-05
2019-06-05,45970,80906.0,0.0,2019-06-05
2019-06-04,45971,80911.0,102.0,2019-06-04
2019-06-04,45972,80911.0,38.0,2019-06-04
2019-06-04,45973,80922.0,139.0,2019-06-04
2019-06-04,45974,80132.0,74.0,2019-06-04
2019-06-03,45975,80132.0,167.4,2019-06-03
2019-06-03,45976,80908.0,0.0,2019-06-03
2019-06-03,45977,80908.0,0.0,2019-06-03
2019-06-04,45978,80919.0,184.4,2019-06-04
2019-06-05,45979,80904.0,0.0,2019-06-05
2019-06-06,45980,80909.0,1746.4,2019-06-05
2019-06-05,45981,80908.0,84.0,2019-06-05
2019-06-05,45982,80920.0,139.0,2019-06-05
2019-06-05,45983,80920.0,96.0,2019-06-05
2019-06-06,45984,80923.0,167.4,2019-06-06
2019-06-08,45985,80921.0,85.0,2019-06-08
2019-06-07,45986,80863.0,139.0,2019-06-07
2019-06-07,45987,80831.0,724.0,2019-06-07
2019-06-08,45988,80909.0,440.0,2019-06-08
2019-06-05,45989,80924.0,65.0,2019-06-05
2019-06-06,45990,80921.0,0.0,2019-06-06
2019-06-03,45991,80918.0,99.0,2019-06-03
2019-06-03,45992,80921.0,82.0,2019-06-03
2019-06-04,45994,80831.0,371.4,2019-06-04
2019-06-05,45995,80920.0,423.4,2019-06-05
2019-06-06,45996,80922.0,167.4,2019-06-06
2019-06-07,45997,80921.0,435.0,2019-06-07
2019-06-07,45998,80106.0,139.0,2019-06-07
2019-06-07,45999,80132.0,136.0,2019-06-07
2019-06-07,46001,80919.0,0.0,2019-06-07
2019-06-07,46002,80919.0,310.0,2019-06-07
2019-06-07,46003,80904.0,0.0,2019-06-07
2019-06-07,46004,80920.0,583.0,2019-06-07
2019-06-07,46006,80132.0,0.0,2019-06-07
2019-06-07,46007,80863.0,49.0,2019-06-07
2019-06-03,46008,80919.0,258.0,2019-06-03
2019-06-04,46009,80921.0,167.0,2019-06-04
2019-06-04,46010,80923.0,635.0,2019-06-04
2019-06-05,46012,80904.0,391.0,2019-06-05
2019-06-06,46013,80909.0,188.0,2019-06-06
2019-06-06,46014,80920.0,505.0,2019-06-06
2019-06-07,46015,80921.0,49.0,2019-06-07
2019-06-07,46016,80831.0,0.0,2019-06-07
2019-06-07,46017,80923.0,0.0,2019-06-07
2019-06-07,46018,80922.0,0.0,2019-06-07
2019-06-07,46019,80923.0,0.0,2019-06-07
2019-06-07,46020,80917.0,0.0,2019-06-07
2019-06-03,46021,80924.0,223.0,2019-06-03
2019-06-03,46022,80915.0,595.0,2019-06-03
2019-06-03,46024,80916.0,181.0,2019-06-03
2019-06-05,46025,80908.0,528.0,2019-06-04
2019-06-05,46026,80907.0,477.0,2019-06-05
2019-06-05,46027,80909.0,48.0,2019-06-05
2019-06-05,46028,80906.0,49.0,2019-06-05
2019-06-05,46029,80903.0,789.4,2019-06-05
2019-06-06,46030,80919.0,725.0,2019-06-06
2019-06-06,46031,80919.0,359.4,2019-06-06
2019-06-07,46032,80919.0,602.4,2019-06-07
2019-06-06,46033,80919.0,0.0,2019-06-06
2019-06-07,46034,80920.0,213.0,2019-06-07
2019-06-07,46035,80918.0,0.0,2019-06-07
2019-06-07,46036,80920.0,0.0,2019-06-07
2019-06-07,46037,80906.0,929.4,2019-06-07
2019-06-08,46038,80907.0,602.4,2019-06-07
2019-06-07,46039,80919.0,167.0,2019-06-07
2019-06-08,46040,80910.0,445.4,2019-06-08
2019-06-08,46041,80908.0,129.0,2019-06-08
2019-06-08,46043,80908.0,133.0,2019-06-08
2019-06-07,46044,80924.0,223.0,2019-06-07
2019-06-08,46045,80921.0,306.4,2019-06-08
2019-06-08,46046,80922.0,84.0,2019-06-08
2019-06-05,46047,80923.0,0.0,2019-06-04
2019-06-05,46048,80906.0,0.0,2019-06-04
2019-06-06,46049,80909.0,0.0,2019-06-06
2019-06-06,46050,80915.0,215.4,2019-06-06
2019-06-06,46051,80927.0,84.0,2019-06-06
2019-06-06,46052,80922.0,496.0,2019-06-06
2019-06-06,46053,80918.0,167.4,2019-06-06
2019-06-06,46054,80918.0,278.0,2019-06-06
2019-06-06,46056,80132.0,0.0,2019-06-06
2019-06-06,46057,80919.0,84.0,2019-06-06
2019-06-06,46058,80924.0,167.4,2019-06-06
2019-06-06,46059,80921.0,48.0,2019-06-06
2019-06-06,46060,80132.0,0.0,2019-06-06
2019-06-06,46061,80923.0,0.0,2019-06-06
2019-06-06,46062,80920.0,49.0,2019-06-06
2019-06-07,46063,80907.0,681.4,2019-06-06
2019-06-05,46064,80919.0,102.0,2019-06-05
2019-06-05,46065,80908.0,607.4,2019-06-05
2019-06-05,46066,80922.0,0.0,2019-06-05
2019-06-03,46067,80920.0,0.0,2019-06-03
2019-06-07,46068,80908.0,74.0,2019-06-07
2019-06-06,46069,80817.0,0.0,2019-06-06
2019-06-03,46070,80918.0,167.4,2019-06-03
2019-06-03,46071,80920.0,816.4,2019-06-03
2019-06-03,46072,80919.0,0.0,2019-06-03
2019-06-03,46073,80918.0,0.0,2019-06-03
2019-06-03,46074,80917.0,0.0,2019-06-03
2019-06-03,46075,80907.0,49.0,2019-06-03
2019-06-03,46076,80919.0,0.0,2019-06-03
2019-06-03,46077,80918.0,0.0,2019-06-03
2019-06-04,46078,80919.0,106.0,2019-06-04
2019-06-04,46079,80924.0,0.0,2019-06-04
2019-06-04,46080,80903.0,0.0,2019-06-04
2019-06-04,46081,80918.0,167.4,2019-06-04
2019-06-04,46082,80920.0,249.4,2019-06-04
2019-06-04,46083,80921.0,0.0,2019-06-04
2019-06-04,46084,80921.0,0.0,2019-06-04
2019-06-04,46085,80919.0,677.0,2019-06-04
2019-06-05,46086,80920.0,0.0,2019-06-05
2019-06-05,46087,80917.0,0.0,2019-06-05
2019-06-04,46088,80831.0,0.0,2019-06-04
2019-06-03,46089,80918.0,0.0,2019-06-03
2019-06-05,46090,80903.0,49.0,2019-06-05
2019-06-05,46091,80924.0,680.0,2019-06-05
2019-06-05,46092,80920.0,167.4,2019-06-05
2019-06-06,46093,80920.0,0.0,2019-06-06
2019-06-06,46094,80906.0,290.0,2019-06-06
2019-06-06,46095,80920.0,0.0,2019-06-06
2019-06-07,46096,81007.0,84.0,2019-06-07
2019-06-08,46097,80906.0,433.4,2019-06-08
2019-06-08,46098,80922.0,258.0,2019-06-08
2019-06-08,46099,80922.0,84.0,2019-06-08
2019-06-08,46100,80922.0,537.4,2019-06-08
2019-06-11,46101,80132.0,102.0,2019-06-11
2019-06-05,46102,80921.0,129.0,2019-06-05
2019-06-10,46103,80917.0,582.0,2019-06-10
2019-06-10,46104,80909.0,84.0,2019-06-10
2019-06-10,46105,80907.0,186.0,2019-06-10
2019-06-10,46106,80132.0,48.0,2019-06-10
2019-06-10,46107,80919.0,268.0,2019-06-10
2019-06-10,46108,80919.0,49.0,2019-06-10
2019-06-10,46109,80919.0,313.4,2019-06-10
2019-06-10,46110,80909.0,306.4,2019-06-10
2019-06-10,46111,80132.0,167.4,2019-06-10
2019-06-11,46112,80921.0,84.0,2019-06-11
2019-06-10,46113,80132.0,2713.0,2019-06-10
2019-06-10,46114,80908.0,49.0,2019-06-10
2019-06-10,46115,80918.0,49.0,2019-06-10
2019-06-11,46116,80909.0,445.4,2019-06-10
2019-06-11,46117,80920.0,139.0,2019-06-11
2019-06-11,46118,80909.0,435.0,2019-06-11
2019-06-11,46119,80907.0,387.0,2019-06-11
2019-06-10,46120,80921.0,3633.0,2019-06-10
2019-06-11,46121,80922.0,2503.4,2019-06-11
2019-06-12,46122,80918.0,593.0,2019-06-12
2019-06-08,46123,80916.0,35.0,2019-06-07
2019-06-11,46124,80917.0,84.0,2019-06-11
2019-06-11,46125,80817.0,666.4,2019-06-11
2019-06-11,46126,80921.0,574.0,2019-06-11
2019-06-11,46127,80919.0,489.0,2019-06-11
2019-06-14,46128,80919.0,292.0,2019-06-14
2019-05-28,46128,80919.0,49.0,2019-05-28
2019-06-11,46130,80907.0,960.0,2019-06-11
2019-06-12,46131,80922.0,641.4,2019-06-12
2019-06-10,46132,80924.0,17.0,2019-06-10
2019-06-10,46133,80918.0,163.0,2019-06-10
2019-06-10,46134,80922.0,376.4,2019-06-10
2019-06-10,46135,80920.0,301.0,2019-06-10
2019-06-11,46136,80920.0,84.0,2019-06-10
2019-06-11,46137,80920.0,78.0,2019-06-11
2019-06-11,46138,80927.0,119.0,2019-06-11
2019-06-11,46139,80919.0,99.0,2019-06-11
2019-06-11,46140,80908.0,422.0,2019-06-11
2019-06-11,46141,80919.0,84.0,2019-06-11
2019-06-12,46142,80918.0,174.0,2019-06-11
2019-06-11,46143,80903.0,325.4,2019-06-11
2019-06-11,46144,80908.0,49.0,2019-06-11
2019-06-11,46145,80132.0,1508.4,2019-06-11
2019-06-11,46148,80132.0,79.0,2019-06-11
2019-06-11,46149,80924.0,0.0,2019-06-11
2019-06-11,46150,80132.0,474.0,2019-06-11
2019-06-12,46151,80132.0,105.0,2019-06-12
2019-06-12,46152,80910.0,320.0,2019-06-12
2019-06-12,46153,80910.0,167.4,2019-06-12
2019-06-12,46154,80911.0,0.0,2019-06-12
2019-06-12,46155,80906.0,215.4,2019-06-12
2019-06-14,46156,81008.0,1025.0,2019-06-14
2019-06-12,46157,80903.0,49.0,2019-06-12
2019-06-12,46158,80922.0,167.4,2019-06-12
2019-06-10,46159,80904.0,235.0,2019-06-10
2019-06-12,46160,80924.0,0.0,2019-06-12
2019-06-13,46162,80919.0,68.0,2019-06-13
2019-06-13,46163,80918.0,129.0,2019-06-13
2019-06-12,46164,80920.0,307.0,2019-06-12
2019-06-11,46165,80920.0,98.0,2019-06-11
2019-06-11,46166,80920.0,568.0,2019-06-11
2019-06-13,46167,80831.0,350.0,2019-06-13
2019-06-13,46168,80921.0,355.0,2019-06-13
2019-06-13,46169,80916.0,133.0,2019-06-13
